"site_id","date","male","females","nymphs","larva","litter_depth","canopy_cover","soil_humidity","waypoint_number","latitude","longitude","province","region","site_name","other_species","tick_total","tick_presence","tick_density"
"OG2",2023-06-22,,1,,,0,100,10,8,45.4258003234863,-75.7540969848633,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,1,1,0.005
"OG2",2023-06-22,,,,,1,100,20,16,45.4268989562988,-75.7530975341797,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2023-06-22,,,,,2,100,20,24,45.4275016784668,-75.7510986328125,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2023-06-22,,,,,5,100,10,32,45.4268989562988,-75.7530975341797,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2023-06-22,,,1,,3,100,10,40,45.4276008605957,-75.753303527832,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,1,1,0.005
"OG2",2023-06-22,,,,,2,100,40,48,45.4289016723633,-75.7525024414062,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2023-06-22,,,,,3,100,20,56,45.4273986816406,-75.753303527832,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2023-06-22,,,1,,4,100,10,64,45.4268989562988,-75.7537994384766,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,1,1,0.005
"OG2",2023-06-22,,,1,,2,100,30,72,45.4254989624023,-75.7539978027344,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,1,1,0.005
"OG2",2023-06-22,,,,,4,100,30,80,45.4244003295898,-75.7539978027344,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG3",2023-06-21,,1,,,0,100,10,8,45.5069007873535,-75.8159027099609,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,1,1,0.005
"OG3",2023-06-21,,,1,,0,100,10,16,45.5080986022949,-75.8162994384766,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,1,1,0.005
"OG3",2023-06-21,,,1,,2,100,65,24,45.5094985961914,-75.8175964355469,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,1,1,0.005
"OG3",2023-06-21,1,,2,,1,100,45,32,45.5102005004883,-75.815803527832,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,3,1,0.015
"OG3",2023-06-21,,,,,5,100,35,40,45.5102996826172,-75.8135986328125,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2023-06-21,,,,,3,100,10,48,45.5070991516113,-75.8159027099609,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2023-06-21,,,,,2,100,10,56,45.5082015991211,-75.8165969848633,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2023-06-21,,,1,,3,100,10,64,45.5097999572754,-75.8175964355469,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,1,1,0.005
"OG3",2023-06-21,,,,,3,100,35,72,45.5102996826172,-75.8153991699219,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2023-06-21,,,,,2,100,60,80,45.5099983215332,-75.8135986328125,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG4",2023-06-21,,,,,2.5,100,10,8,45.3675003051758,-75.7972030639648,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,,,,,1,100,10,16,45.3680992126465,-75.7956008911133,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,,,,,3,100,15,24,45.3684997558594,-75.7938003540039,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,,,,,0.5,100,10,32,45.3695983886719,-75.7918014526367,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,,,,,0.5,100,10,40,45.3704986572266,-75.7931976318359,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,,,,,2,100,10,48,45.3675003051758,-75.7972030639648,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,,,,,1,100,70,56,45.3680992126465,-75.7956008911133,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,,,,,3,100,20,64,45.3684997558594,-75.7936019897461,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2023-06-21,1,,,,1,100,10,72,45.3695983886719,-75.7917022705078,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,1,1,0.005
"OG4",2023-06-21,,,,,0,100,50,80,45.3704986572266,-75.7931976318359,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG5",2023-06-21,2,4,,,5,100,15,8,45.3440017700195,-75.9461975097656,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,6,1,0.03
"OG5",2023-06-21,3,2,3,,7,100,20,16,45.3432006835938,-75.9440994262695,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,8,1,0.04
"OG5",2023-06-21,,2,,,3,78,10,24,45.3418998718262,-75.9438018798828,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,2,1,0.01
"OG5",2023-06-21,,,1,,7,100,25,32,45.3401985168457,-75.9427032470703,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,1,1,0.005
"OG5",2023-06-21,1,4,2,,3,100,15,40,45.3386993408203,-75.9425964355469,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,7,1,0.035
"OG5",2023-06-21,1,1,,,7,100,15,48,45.344898223877,-75.9471969604492,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,2,1,0.01
"OG5",2023-06-21,3,1,4,,5,100,20,56,45.3440017700195,-75.9456024169922,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,8,1,0.04
"OG5",2023-06-21,,,4,,0,98,10,64,45.3434982299805,-75.9450988769531,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,4,1,0.02
"OG5",2023-06-21,1,1,,,0,100,10,72,45.3428993225098,-75.9431991577148,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,2,1,0.01
"OG5",2023-06-21,,,,,7,96,15,80,45.3418006896973,-75.9438018798828,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,0,0,0
"OG6",2023-06-21,,,2,,0,54,50,8,45.3628005981445,-75.8793029785156,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,2,1,0.01
"OG6",2023-06-21,,,,,0,12,10,16,45.364200592041,-75.8795013427734,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2023-06-21,,,,,1,100,50,24,45.3655014038086,-75.8804016113281,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2023-06-21,,,,,0,100,10,32,45.3646011352539,-75.8805999755859,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2023-06-21,,,,,1,100,30,40,45.3641014099121,-75.8815994262695,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2023-06-21,,,,,10,0,0,48,45.3628005981445,-75.8793029785156,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2023-06-21,1,,1,,0,92,0,56,45.3641014099121,-75.8795013427734,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,2,1,0.01
"OG6",2023-06-21,,,,,10,96,60,64,45.3656997680664,-75.880500793457,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2023-06-21,1,,,,10,90,0,72,45.3646011352539,-75.8805999755859,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG6",2023-06-21,,,1,,5,0,0,80,45.3641014099121,-75.8815002441406,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG8",2023-06-21,,,,,0.5,100,8,8,45.3903007507324,-75.5501022338867,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2023-06-21,,,,,0,100,7,16,45.3891983032227,-75.5485000610352,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2023-06-21,,,,,0.5,100,2,24,45.388599395752,-75.5464019775391,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2023-06-21,,,,,1,100,2,32,45.388500213623,-75.5438995361328,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2023-06-21,,,,,0.5,100,1,40,45.3883018493652,-75.5414962768555,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2023-06-21,,,1,,2,100,20,48,45.3903007507324,-75.5502014160156,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,1,1,0.005
"OG8",2023-06-21,,,,,1,100,30,56,45.3891983032227,-75.5485000610352,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog","1",0,0,0
"OG8",2023-06-21,,,1,,2,100,40,64,45.388599395752,-75.5464019775391,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog","3",1,1,0.005
"OG8",2023-06-21,,1,,,2,100,40,72,45.388500213623,-75.5439987182617,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,1,1,0.005
"OG8",2023-06-21,,,,,3,100,30,80,45.3883018493652,-75.5413970947266,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG9",2023-06-21,,,,,1.5,100,5,8,45.4632987976074,-75.6277008056641,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2023-06-21,,,1,,0.5,100,2,16,45.4634017944336,-75.6302032470703,"ON-QC","Ottawa-Gatineau","Beacon Hill",,1,1,0.005
"OG9",2023-06-21,,,1,,4,100,3,24,45.4625015258789,-75.6316986083984,"ON-QC","Ottawa-Gatineau","Beacon Hill",,1,1,0.005
"OG9",2023-06-21,,,,,0,100,2,32,45.4622001647949,-75.6294021606445,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2023-06-21,,,1,,0,100,1,40,45.4626007080078,-75.6274032592773,"ON-QC","Ottawa-Gatineau","Beacon Hill",,1,1,0.005
"OG9",2023-06-21,,,,,2,100,2,48,45.4632987976074,-75.6277008056641,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2023-06-21,,,,,0.5,100,2,56,45.4634017944336,-75.6302032470703,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2023-06-21,,,,,0.5,100,3,64,45.4625015258789,-75.6316986083984,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2023-06-21,,,,,0.5,100,2,72,45.462100982666,-75.6294021606445,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2023-06-21,,,,,1,100,1,80,45.4626998901367,-75.6274032592773,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG11",2023-06-21,,1,2,,5,96,15,8,45.3125,-75.8669967651367,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,3,1,0.015
"OG11",2023-06-21,1,2,5,,2,100,20,16,45.3115005493164,-75.8685989379883,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,8,1,0.04
"OG11",2023-06-21,1,4,3,,2,100,15,24,45.3106994628906,-75.8709030151367,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,8,1,0.04
"OG11",2023-06-21,,,,,0,75,10,32,45.3117980957031,-75.8724975585938,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,0,0,0
"OG11",2023-06-21,,,3,,0,92,10,40,45.3137016296387,-75.8732986450195,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section","1",3,1,0.015
"OG11",2023-06-21,,,,,0,0,0,48,45.3125,-75.8669967651367,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,0,0,0
"OG11",2023-06-21,1,,7,,5,0,0,56,45.3115005493164,-75.868896484375,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,8,1,0.04
"OG11",2023-06-21,1,,1,,5,0,0,64,45.3106994628906,-75.8710021972656,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,2,1,0.01
"OG11",2023-06-21,3,4,16,,0,0,0,72,45.3117980957031,-75.8724975585938,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,23,1,0.115
"OG11",2023-06-21,2,4,5,,0,0,0,80,45.3138008117676,-75.8733978271484,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,11,1,0.055
"OG13",2023-06-21,1,1,,,3,100,20,8,45.3380012512207,-75.6104965209961,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,2,1,0.01
"OG13",2023-06-21,,,,,2,94,30,16,45.3381996154785,-75.6122970581055,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,4,36,30,24,45.3381996154785,-75.614501953125,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,0,100,15,32,45.3408012390137,-75.6119995117188,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,0,0,10,40,45.342098236084,-75.6110000610352,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,2,13,10,48,45.3378982543945,-75.6103973388672,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,1,12,15,56,45.3382987976074,-75.6120986938477,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,1,100,20,64,45.3382987976074,-75.6147994995117,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,3,98,20,72,45.3406982421875,-75.6119003295898,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2023-06-21,,,,,0,4,10,80,45.342098236084,-75.6109008789062,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"NO1",2023-06-30,,,,,0,76,20,8,46.2331008911133,-79.3998031616211,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,3,44,20,16,46.2324981689453,-79.4021987915039,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,1,38,10,24,46.2317008972168,-79.4047012329102,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,1,100,10,32,46.2318000793457,-79.407096862793,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,2,100,15,40,46.2310981750488,-79.4096984863281,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,2,35,50,48,46.2318000793457,-79.4073028564453,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,0,76,10,56,46.2318992614746,-79.4045028686523,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,1,33,50,64,46.2327003479004,-79.4018020629883,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,3,67,20,72,46.2333984375,-79.3992004394531,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2023-06-30,,,,,1,33,10,80,46.2338981628418,-79.396598815918,"ON","North Bay","Cranberry Trail",,0,0,0
"NO2",2023-06-29,,,,,0,100,20,8,46.3058013916016,-79.44580078125,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,,,2,97,20,16,46.3044013977051,-79.4443969726562,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,,,0,100,10,24,46.30419921875,-79.4412994384766,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,1,,2,78,10,32,46.3032989501953,-79.4397964477539,"ON","North Bay","Laurier Woods Conservation Area",,1,1,0.005
"NO2",2023-06-29,,,,,3,98,40,40,46.3018989562988,-79.4385986328125,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,,,2,96,20,48,46.2983016967773,-79.4402008056641,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,,,5,67,10,56,46.2994003295898,-79.4412994384766,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,,,6,100,30,64,46.3017997741699,-79.4415969848633,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,,,2,56,30,72,46.3031005859375,-79.4440002441406,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2023-06-29,,,,,4,100,10,80,46.304500579834,-79.4457015991211,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,6,98,10,8,46.3378982543945,-79.4306030273438,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,3,100,40,16,46.3372993469238,-79.4283981323242,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,2,65,15,24,46.3356018066406,-79.4268035888672,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,2,100,20,32,46.3339004516602,-79.4257965087891,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,2,100,15,40,46.3325996398925,-79.4254989624023,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,1,100,10,48,46.3328018188477,-79.4272003173828,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,5,98,10,56,46.3339996337891,-79.4292984008789,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,4,100,10,64,46.3353004455566,-79.4296035766602,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,1,90,30,72,46.3368988037109,-79.4292984008789,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2023-06-29,,,,,6,100,25,80,46.3378982543945,-79.4311981201172,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,1,0,30,8,46.3007011413574,-79.3830032348633,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,0,37,30,16,46.2994003295898,-79.3816986083984,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,1,100,15,24,46.2984008789062,-79.3824996948242,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,0,55,10,32,46.2970008850098,-79.3828964233398,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,3,55,10,40,46.2967987060547,-79.3845977783203,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,2,0,15,48,46.2957000732422,-79.3859024047852,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,5,87,70,56,46.2955017089844,-79.385498046875,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,3,100,40,64,46.2966003417969,-79.3834991455078,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,1,0,50,72,46.2980003356934,-79.3823013305664,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2023-06-29,,,,,2,2,60,80,46.2994995117188,-79.3815994262695,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO5",2023-06-29,,,,,0,3,10,8,46.415599822998,-79.464599609375,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2023-06-29,,,,,0,44,10,16,46.4151992797852,-79.4641036987305,"ON","North Bay","Black Forest Park","1N+1L Haem",0,0,0
"NO5",2023-06-29,,,,,0,0,10,24,46.413501739502,-79.4641036987305,"ON","North Bay","Black Forest Park","10L Haem",0,0,0
"NO5",2023-06-29,,,,,0,10,10,32,46.4127998352051,-79.4654998779297,"ON","North Bay","Black Forest Park","2L Haem",0,0,0
"NO5",2023-06-29,,,,,1,8,10,40,46.4143981933594,-79.4657974243164,"ON","North Bay","Black Forest Park","3L Haem",0,0,0
"NO5",2023-06-29,,,,,1,14,10,48,46.4143981933594,-79.4647979736328,"ON","North Bay","Black Forest Park","3L Haem",0,0,0
"NO5",2023-06-29,,,,,0,88,15,56,46.4133987426758,-79.4647979736328,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2023-06-29,,,,,1,0,10,64,46.4146003723145,-79.4644012451172,"ON","North Bay","Black Forest Park","2L Haem",0,0,0
"NO5",2023-06-29,,,,,0,20,20,72,46.4151992797852,-79.4649963378906,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2023-06-29,,,,,1,2,10,80,46.4157981872559,-79.4648971557617,"ON","North Bay","Black Forest Park","6L Haem",0,0,0
"KG1",2024-06-19,,,,,2.5,95.8,20,8,44.8669013977051,-77.0243988037109,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,5,83.4,20,16,44.8671989440918,-77.0226974487305,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,5,90.6,20,24,44.8675003051758,-77.0210037231445,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,4,95.8,20,32,44.8676986694336,-77.0193023681641,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,5,88.6,25,40,44.8683013916016,-77.0175018310547,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,2,100,20,48,44.8669013977051,-77.0244979858398,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,2,50.1,20,56,44.8671989440918,-77.0225982666016,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,3,100,20,64,44.8675994873047,-77.0205001831055,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,2,100,30,72,44.8680000305176,-77.0184020996094,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2024-06-19,,,,,2,100,20,80,44.8689002990723,-77.015998840332,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG2",2024-06-19,,,4,,7,100,30,8,44.2807998657227,-76.3318023681641,"ON","Kingston","Channelview Park","1 Der. F",4,1,0.02
"KG2",2024-06-19,,,5,,2,100,50,16,44.2803001403809,-76.3329010009766,"ON","Kingston","Channelview Park",,5,1,0.025
"KG2",2024-06-19,,,3,,3,100,40,24,44.280101776123,-76.3347015380859,"ON","Kingston","Channelview Park",,3,1,0.015
"KG2",2024-06-19,,,5,,4,76,20,32,44.2804985046387,-76.334602355957,"ON","Kingston","Channelview Park",,5,1,0.025
"KG2",2024-06-19,,,4,,0,0,10,40,44.2806015014648,-76.3326034545898,"ON","Kingston","Channelview Park",,4,1,0.02
"KG2",2024-06-19,,,,,2,100,40,48,44.2811012268066,-76.3314971923828,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2024-06-19,,,4,,2,100,20,56,44.2817993164062,-76.3336029052734,"ON","Kingston","Channelview Park",,4,1,0.02
"KG2",2024-06-19,,1,1,,0,0,60,64,44.282901763916,-76.3314971923828,"ON","Kingston","Channelview Park",,2,1,0.01
"KG2",2024-06-19,,,,,0,100,70,72,44.2812004089355,-76.3304977416992,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2024-06-19,,,,,3,100,40,80,44.2820014953613,-76.3287963867188,"ON","Kingston","Channelview Park","3 Der. (2M & 1F)",0,0,0
"KG3",2024-06-19,,1,2,,0,51,40,8,44.2855987548828,-76.5103988647461,"ON","Kingston","Little Cataraqui Creek",,3,1,0.015
"KG3",2024-06-19,,1,1,,0,52,35,16,44.2868003845215,-76.5105972290039,"ON","Kingston","Little Cataraqui Creek",,2,1,0.01
"KG3",2024-06-19,,,1,,1,100,30,24,44.288200378418,-76.5105972290039,"ON","Kingston","Little Cataraqui Creek",,1,1,0.005
"KG3",2024-06-19,,,4,,0,100,40,32,44.2896003723145,-76.5101013183594,"ON","Kingston","Little Cataraqui Creek",,4,1,0.02
"KG3",2024-06-19,,,1,,0,100,10,40,44.2868995666504,-76.5094985961914,"ON","Kingston","Little Cataraqui Creek",,1,1,0.005
"KG3",2024-06-19,,,2,,0,100,90,48,44.2858009338379,-76.5109024047852,"ON","Kingston","Little Cataraqui Creek",,2,1,0.01
"KG3",2024-06-19,1,1,2,,1,100,100,56,44.2873992919922,-76.511100769043,"ON","Kingston","Little Cataraqui Creek","3 Der. (2M & 1F)",4,1,0.02
"KG3",2024-06-19,,,2,,0,16,10,64,44.2890014648438,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek","2 Der. (1M &1F)",2,1,0.01
"KG3",2024-06-19,,,,,0,24,10,72,44.2873992919922,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek",,0,0,0
"KG3",2024-06-19,,,,,0,100,20,80,44.285400390625,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek",,0,0,0
"KG4",2024-06-20,,,1,,5,100,40,8,44.5685005187988,-76.323600769043,"ON","Kingston","Lake Opinicon (QUBS)",,1,1,0.005
"KG4",2024-06-20,,,2,,10,100,40,16,44.5691986083984,-76.3218994140625,"ON","Kingston","Lake Opinicon (QUBS)",,2,1,0.01
"KG4",2024-06-20,,,2,2,1,100,40,24,44.567699432373,-76.3225021362305,"ON","Kingston","Lake Opinicon (QUBS)",,4,1,0.02
"KG4",2024-06-20,,,4,,1,50.1,50,32,44.5667991638184,-76.3239974975586,"ON","Kingston","Lake Opinicon (QUBS)",,4,1,0.02
"KG4",2024-06-20,,,6,,3,16.8,10,40,44.567798614502,-76.3249969482422,"ON","Kingston","Lake Opinicon (QUBS)",,6,1,0.03
"KG4",2024-06-20,,,14,,5,100,20,48,44.5662002563477,-76.3262023925781,"ON","Kingston","Lake Opinicon (QUBS)","1 Der. F",14,1,0.07
"KG4",2024-06-20,,,9,,5,100,20,56,44.5672988891602,-76.3251037597656,"ON","Kingston","Lake Opinicon (QUBS)",,9,1,0.045
"KG4",2024-06-20,,,6,,1,100,30,64,44.5671005249023,-76.3255996704102,"ON","Kingston","Lake Opinicon (QUBS)",,6,1,0.03
"KG4",2024-06-20,,,7,,5,100,30,72,44.5671997070312,-76.3256988525391,"ON","Kingston","Lake Opinicon (QUBS)",,7,1,0.035
"KG4",2024-06-20,,,3,8,5,100,20,80,44.5671997070312,-76.3256988525391,"ON","Kingston","Lake Opinicon (QUBS)",,11,1,0.055
"KG5",2024-06-19,1,,1,,0,52,45,8,44.4715995788574,-76.4935989379883,"ON","Kingston","Perth Road",,2,1,0.01
"KG5",2024-06-19,,,2,,1,63,40,16,44.4706001281738,-76.4960021972656,"ON","Kingston","Perth Road",,2,1,0.01
"KG5",2024-06-19,,,8,,2,84,50,24,44.469799041748,-76.4989013671875,"ON","Kingston","Perth Road",,8,1,0.04
