province,region,site_name,site_id,date,waypoint_number,latitude,longitude,larva,nymphs,male,females,litter_depth,soil_humidity,canopy_cover,tick_total,tick_presence,tick_density
ON,London,Parkhill Conservation Area,LD1,2023-05-20,48,43.16135,-81.65163,0,0,0,0,1.5,7,31.228,0,0,0
ON,London,Parkhill Conservation Area,LD1,2023-05-20,56,43.1602,-81.65034,0,0,1,0,1.8,3.6,94.79,1,1,0.005
ON,London,Parkhill Conservation Area,LD1,2023-05-20,64,43.15013,-81.65038,0,0,0,1,1.5,7.6,100,1,1,0.005
ON,London,Parkhill Conservation Area,LD1,2023-05-20,72,43.15741,-81.65008,0,0,1,0,2,3,95.832,1,1,0.005
ON,London,Parkhill Conservation Area,LD1,2023-05-20,80,43.15678,-81.64861,0,0,0,0,1,3.3,77.076,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,8,42.88388333,-81.47425,0,0,0,0,1.5,4.6,54.152,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,16,42.88458333,-81.47208333,0,0,0,0,9,2.5,90.622,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,24,42.88396667,-81.47231667,0,0,0,0,7,5.1,95.832,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,32,42.89996667,-81.47375,0,0,0,0,6,1.1,96.874,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,40,42.88391667,-81.47545,0,0,0,0,4.5,4,93.748,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,48,42.53034,-81.28415,0,0,0,0,2,3,90.622,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,56,42.53068,-81.28296,0,0,0,0,5,1,100,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,64,42.53066,-81.28295,0,0,0,0,2,4.6,94.79,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,72,42.52988,-81.28493,0,0,1,0,4,1,90.622,1,1,0.005
ON,London,Longwood Roads Conservation Area,LD2,2023-05-20,80,42.52016,-81.28539,0,0,0,0,0.5,3,92.706,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,8,42.54828,-80.57743,0,0,0,0,0,7.2,45.816,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,16,42.54881,-80.5786,0,0,0,0,0,7.3,96.874,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,24,42.54936,-80.57899,0,0,0,0,0.5,1,79.16,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,32,42.55021,-80.57935,0,0,0,0,1,9,95.832,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,40,42.55095,-80.57949,0,0,0,0,3.5,6.2,95.832,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,48,42.91228,-80.96014,0,0,0,0,2,4,81.244,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,56,42.91471,-80.9643,0,0,0,0,0,5.3,95.832,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,64,42.91555,-80.96543,0,0,0,0,0.5,4.6,66.656,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,72,42.91703,-80.96487,0,0,0,0,3,8,93.748,0,0,0
ON,London,Lake Whittaker Conservation Area,LD3,2023-05-20,80,42.91825,-80.96559,0,0,0,0,3,7,97.916,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,8,42.44995,-81.01524,0,0,0,0,3.2,1.6,93.748,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,16,42.44963,-81.01383,0,0,0,0,2.5,2.1,95.832,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,24,42.44994,-81.01258,0,0,0,0,7,2.1,91.664,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,32,42.45,-81.01123,0,0,0,0,1.8,4,94.79,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,40,42.44932,-81.0106,0,0,0,0,3,9.5,95.832,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,48,42.74986,-81.02502,0,0,1,0,3.5,1.3,100,1,1,0.005
ON,London,Springwater Conservation Area,LD4,2023-05-20,56,42.74958,-81.02284,0,0,0,2,5,1.3,100,2,1,0.01
ON,London,Springwater Conservation Area,LD4,2023-05-20,64,42.74969,-81.02082,0,0,0,0,3,2,100,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,72,42.74969,-81.02084,0,0,0,0,4.5,4,100,0,0,0
ON,London,Springwater Conservation Area,LD4,2023-05-20,80,42.74867,-81.01785,0,0,0,0,1,3.6,100,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,8,43.02685,-81.11103,0,0,0,0,4.1,4,91.664,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,16,43.02653,-81.11193,0,0,0,0,2,3.7,89.58,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,24,43.02572,-81.11165,0,0,0,0,0.5,1.5,89.58,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,32,43.02545,-81.11126,0,0,1,0,0,7.2,0,1,1,0.005
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,40,43.02536,-81.11006,0,0,0,0,8,6.3,96.874,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,48,43.04491,-81.18508,0,0,0,0,3.5,4.3,95.832,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,56,43.04416,-81.18661,0,0,0,0,2,1.6,97.916,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,64,43.04416,-81.18661,0,0,0,0,2,1.6,94.79,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,72,43.04239,-81.18571,0,0,0,0,1,2,89.58,0,0,0
ON,London,Fanshawe Conservation Area,LD5,2023-05-20,80,43.04209,-81.18342,0,0,0,0,4,1,66.656,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,8,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,16,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,24,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,32,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,40,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,48,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,56,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,64,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,72,,,,,,,,,,0,0,0
ON,Peterborough,Ken Reid Conservation Area,PT1,,80,,,,,,,,,,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,8,44.16152,-78.36435,0,0,0,0,1,1,0,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,16,44.16071,-78.16071,0,0,0,0,3.8,6,95.832,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,24,44.16015,-78.36327,0,0,0,0,0,1,0,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,32,44.16077,-78.36247,0,0,0,0,0,1.5,0,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,40,44.16055,-78.36229,0,0,0,0,0.5,1.5,91.664,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,48,44.2692,-78.60729,0,0,0,0,1,1,37.48,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,56,44.26786,-78.60735,0,0,0,0,1.5,10,98.958,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,64,44.26683,-78.60543,0,0,0,0,0,1.6,0,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,72,44.26734,-78.60397,0,0,0,0,0,1.3,8.304,0,0,0
ON,Peterborough,Windy Ridge Conservation Area,PT2,2023-06-20,80,44.26776,-78.60379,0,0,0,0,0,9,31.228,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,8,44.18563,-78.23232,0,0,0,0,0,1,29.144,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,16,44.18576,-78.22001,0,0,0,0,0,0.5,72.908,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,24,44.18641,78.22442,0,0,0,0,0,0.5,49.984,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,32,44.18637,-78.22274,0,0,0,0,0,0.5,70.824,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,40,44.18527,-78.22101,0,0,0,0,0,1,33.312,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,48,44.30957,-78.38324,0,0,0,0,0.5,2.3,31.228,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,56,44.30991,-78.3804,0,0,0,0,0,2,10.388,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,64,44.31066,-78.37386,0,0,0,0,0.5,1,58.32,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,72,44.31052,-78.37122,0,0,0,0,0.5,2,41.648,0,0,0
ON,Peterborough,Jackson Creek Conservation Area,PT3,2023-06-20,80,44.30838,-78.36808,0,0,0,0,0,1,20.808,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,8,44.17997,-78.16143,0,0,0,0,6,6.8,91.664,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,16,44.18132,-78.16105,0,0,0,0,5.5,7.5,89.58,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,24,44.18115,-78.16007,0,0,0,0,3,5,93.748,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,32,44.1796,-78.16047,0,0,0,0,2,1.5,95.832,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,40,44.17857,-78.1614,0,0,0,0,0,4.5,92.706,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,48,44.29989,-78.26888,0,0,0,0,1.5,2.3,100,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,56,44.30211,-78.26837,0,0,0,0,1.5,7,96.874,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,64,44.30156,-78.26682,0,0,0,0,1,3,87.496,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,72,44.2993,-78.26762,0,0,0,0,1.5,4.3,95.832,0,0,0
ON,Peterborough,Mark S. Burham Provincial Park,PT4,2023-06-20,80,44.29769,-78.26898,0,0,0,0,0,2,77.076,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,8,44.28666,-78.20504,0,0,0,0,2.5,3,89.58,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,16,44.28807,-78.20511,0,0,0,0,6,5,91.664,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,24,44.28895,-78.20543,0,0,0,0,4.5,4.5,95.832,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,32,44.28859,-78.20674,0,0,0,0,6.5,5,95.832,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,40,44.28834,-78.20721,0,0,0,0,5,3.5,91.664,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,48,44.47789,-78.34172,0,0,0,0,0.5,2,97.916,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,56,44.48013,-78.3419,0,0,0,0,1.5,1.6,98.958,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,64,44.48169,-78.34244,0,0,0,0,2.5,2,100,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,72,44.48104,-78.34463,0,0,0,0,4,2.6,97.916,0,0,0
ON,Peterborough,Selwyn Creek Conservation Area,PT5,2023-06-20,80,44.38053,-78.3453,0,0,0,0,0.5,2,94.79,0,0,0
,,,,,,,,0,0,11,11,,,,22,1,0.11
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,8,43.44045,-80.20539,0,0,0,0,0,8,100,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,16,43.43977,-80.20636,0,0,0,0,2,7.5,88.04,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,24,43.43979,-80.20535,0,0,0,0,4,5,98.44,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,32,43.44042,-80.20452,0,0,0,0,0,5.5,100,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,40,43.44092,-80.20528,0,0,0,0,0,8.5,100,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,48,43.44046,-80.20538,0,0,0,0,0,5,99.48,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,56,43.43978,-80.20639,0,0,0,0,0.5,8,79.72,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,64,43.4398,-80.20536,0,0,0,0,0,6.5,98.96,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,72,43.44042,-80.20485,0,0,0,0,0,7,97.4,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2024-06-10,80,43.44091,-80.20523,0,0,0,0,2,6,98.44,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,8,43.16136,-80.23219,0,0,0,0,4,7.5,100,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,16,43.16005,-80.23188,0,0,0,0,3.5,7.5,99.48,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,24,43.15939,-80.23142,0,0,0,0,2,8,99.74,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,32,43.15813,-80.25131,0,0,0,0,1,4.5,100,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,40,43.15705,-80.2312,0,0,0,0,1,7,100,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,48,43.16126,-80.23224,0,0,0,0,1,6.5,100,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,56,43.16004,-80.23177,0,0,0,0,4.5,7.5,100,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,64,43.15933,-80.2314,0,0,0,0,1.5,6.5,99.74,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,72,43.15814,-80.23126,0,0,0,0,2.5,8.5,100,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2024-07-18,80,43.15706,-80.23122,0,0,0,0,0.5,7.5,99.48,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,8,43.30472,-79.57903,0,0,0,0,5.5,7,98.96,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,16,43.30566,-79.5805,0,0,0,0,2.2,7.5,99.74,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,24,43.30594,-79.58195,0,0,0,0,4,7.5,99.22,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,32,43.3047,-79.57898,0,0,0,0,2.5,6,98.7,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,40,43.3057,-79.58044,0,0,0,0,5,7.5,100,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,48,43.30588,-79.58195,0,0,0,0,4,7,100,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,56,43.30446,-79.57907,0,0,0,0,5,6.5,99.74,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,64,43.30563,-79.58024,0,0,0,0,3,3.5,98.18,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,72,43.3059,-79.58193,0,0,0,0,2,4.5,100,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2024-06-25,80,43.30647,-79.58324,0,0,0,0,6,6,99.74,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,8,43.30609,-80.13269,0,0,0,0,3,2,100,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,16,43.30545,-80.13162,0,0,0,0,4,9,100,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,24,43.30431,-80.13039,0,0,0,0,3,10,100,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,32,43.3062,-80.13207,0,0,0,0,0.5,6,100,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,40,43.30539,-80.13101,0,0,0,0,0,5.5,99.48,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,48,43.30488,-80.13043,0,0,0,0,0,9,91.68,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,56,43.30488,-80.13043,0,0,0,0,0,8.5,98.96,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,64,43.30627,-80.13267,0,0,0,0,6.5,10,99.22,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,72,43.30618,-80.13259,0,0,0,0,0,9.5,96.62,0,0,0
ON,Hamilton,Preservation Park,HM4,2024-06-10,80,43.30482,-80.13044,0,0,0,0,0.5,10,92.72,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,8,43.23412,-80.08549,0,0,0,0,2.5,8.5,100,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,16,43.23525,-80.08598,0,0,0,0,2,8.5,99.22,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,24,43.23652,-80.0864,0,0,0,0,4,8,96.1,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,32,43.23619,-80.08787,0,0,0,0,1.5,10,98.96,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,40,43.23467,-80.08764,0,0,0,0,2,9.5,98.44,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,48,43.23408,-80.0855,0,0,0,0,3,10,87,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,56,43.23524,-80.08596,0,0,0,0,3,7,96.36,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,64,43.23649,-80.08644,0,0,0,0,0.5,8,98.18,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,72,43.23618,-80.08787,0,0,0,0,1.5,5.5,100,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2024-07-18,80,43.23469,-80.08768,0,0,0,0,1.5,7,99.22,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,8,45.23372,-79.12747,0,0,0,0,4.5,8,99.74,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,16,45.2323,-79.12758,0,0,0,0,2.5,4.5,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,24,45.2313,-79.12831,0,0,0,0,6,1.5,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,32,45.23156,-79.12755,0,0,0,0,1.5,2.5,94.8,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,40,45.23119,-79.12672,0,0,0,0,2.5,4.5,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,48,45.2337,-79.127440000000007,0,0,0,0,3.5,10,99.48,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,56,45.23129,-79.12578,0,0,0,0,3,2.5,99.74,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,64,45.2323,-79.12832,0,0,0,0,2.5,3.5,99.74,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,72,45.23156,-79.12754,0,0,0,0,2.5,2.5,99.74,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2024-07-04,80,45.23119,-79.12665,0,0,0,0,3,4,99.48,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,8,45.00121,-79.31302,0,0,0,0,5,0,100,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,16,45.00081,-79.31434,0,0,0,0,3.5,2,96.1,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,24,45.00052,-79.31588,0,0,0,0,6,1,99.74,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,32,45.00142,-79.31662,0,0,0,0,4,1,99.74,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,40,45.00241,-79.31611,0,0,0,0,3,4,98.96,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,48,45.00118,-79.31306,0,0,0,0,2,0,98.96,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,56,45.00078,-79.31464,0,0,0,0,1.5,1.5,99.22,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,64,45.0005,-79.31389,0,0,0,0,0,1,97.92,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,72,45.00148,-79.31669,0,0,0,0,0,1,99.22,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2024-07-03,80,45,-79.31,0,0,0,0,3.5,2.5,99.48,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,8,45.21395,-80.11616,0,2,0,0,6,9.5,100,2,1,0.01
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,16,45.21502,-80.11449,0,0,0,0,3,9.5,100,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,24,45.2148,-80.11276,0,0,0,0,2,6,94.8,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,32,45.21573,-80.11149,0,0,0,0,3,7,98.96,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,40,45.21745,-80.10951,0,1,0,0,0,4,93.24,1,1,0.005
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,48,45.21385,-80.11615,0,0,0,0,3,3,99.48,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,56,45.21507,-80.11445,0,0,0,0,2,2,98.44,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,64,45.21483,-80.11279,0,0,0,0,3,3,89.6,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,72,45.21578,-80.11149,0,1,0,0,2,2,98.96,1,1,0.005
ON,Muskoka,Killbear Provincial Park,MU3,2024-07-05,80,45.21744,-80.10945,0,0,0,0,1,1,85.44,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,8,44.53763,-79.45428,0,0,0,0,2,1.5,100,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,16,44.53833,-79.45338,0,0,0,0,0.5,1,99.74,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,24,44.53862,-79.45422,0,0,0,0,3.5,0.5,96.36,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,32,44.53945,-79.45395,0,0,0,0,0.5,3,96.88,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,40,44.53762,-79.45269,0,0,0,0,7,1,99.22,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,48,44.5376,-79.45435,0,0,0,0,0,3,77.12,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,56,44.58833,-79.45538,0,0,0,0,3.5,3,75.04,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,64,44.5386,-79.45422,0,0,0,0,4.5,2,91.68,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,72,44.5395,-79.45397,0,0,0,0,5,2.5,98.44,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2024-07-02,80,44.53718,-79.45279,0,0,0,0,1.5,1.5,96.88,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2024-07-04,8,45.18503,-79.5808,0,0,0,0,1.5,0,77.64,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2024-07-04,16,45.18514,-79.5826,0,0,0,0,3.5,1,100,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2024-07-04,24,45.18562,-79.58418,0,0,0,0,3,1.5,95.32,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2024-07-04,32,45.1862,-79.58575,0,0,0,0,1.5,2.5,100,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2024-07-04,40,45.1868,-79.58703,0,0,0,0,2,0.5,91.42,0,0,0
