"","province","region","site_name","site_id","year","date","waypoint_number","latitude","longitude","larva","nymphs","male","females","litter_depth","soil_humidity","canopy_cover"
"986","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",32,42.55166,-80.57908,0,0,0,0,"4.5","10","99.74"
"987","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",40,42.55138,-80.57907,0,0,0,0,"1.5","10","97.14"
"988","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",48,42.54884,-80.57861,0,0,0,0,"1","6","100"
"989","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",56,42.54996,-80.57962,0,0,0,0,"1","10","98.96"
"990","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",64,42.53085,-80.57959,0,0,0,0,"3","1.5","100"
"991","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",72,42.55157,-80.57963,0,0,0,0,"2.5","2","100"
"992","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",80,42.55241,-80.57852,0,0,0,0,"1","1","100"
"993","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",8,42.44626,-81.01848,0,0,0,0,"1","2.5","100"
"994","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",16,42.44659,-81.01713,0,0,0,0,"1.5","7","98.96"
"995","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",24,42.44662,-81.01601,0,0,0,1,"3.5","6.5","92.46"
"996","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",32,42.44568,-81.01469,0,1,0,0,"2.5","5","96.62"
"997","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",40,42.44552,-81.01458,0,1,0,2,"3.5","4","98.44"
"998","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",48,42.44628,-81.01854,0,0,0,0,"1","2.5","100"
"999","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",56,42.44661,-81.01712,0,0,0,0,"0","5.5","100"
"1000","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",64,42.44656,-81.01596,0,0,0,0,"0.5","5","100"
"1001","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",72,42.44565,-81.01466,0,0,0,0,"1","6.5","98.96"
"1002","ON","London","Springwater Conservation Area","LD4",2024,"2024-06-27",80,42.44491,-81.01367,0,0,0,1,"1.5","2.5","100"
"1003","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",8,43.02217,-81.10899,0,0,0,0,"3.5","4","99.48"
"1004","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",16,43.02178,-81.11819,0,0,0,0,"1","9.5","96.62"
"1005","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",24,43.02206,-81.10898,0,0,0,0,"1","2.5","98.18"
"1006","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",32,43.02226,-81.10755,0,0,0,0,"1.5","1.5","94.28"
"1007","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",40,43.02231,-81.10829,0,0,0,0,"1.5","3.5","98.7"
"1008","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",48,43.02227,-81.10919,0,0,0,0,"0.5","1","100"
"1009","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",56,43.02179,-81.10017,0,0,0,0,"1","1","98.96"
"1010","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",64,43.02199,-81.10894,0,0,0,0,"0.5","1","99.48"
"1011","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",72,43.02229,-81.1076,0,0,0,0,"1","1","97.92"
"1012","ON","London","Fanshawe Conservation Area","LD5",2024,"2024-06-27",80,43.02249,-81.10823,0,0,0,0,"0.5","8.5","100"
"1013","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",8,44.24401,-78.46302,0,1,1,0,"0","2","100"
"1014","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",16,44.24341,-78.46424,0,0,0,0,"3","2","99.22"
"1015","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",24,44.24266,-78.46508,0,0,0,1,"4","9","100"
"1016","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",32,44.24323,-78.46516,0,0,0,0,"3","1.5","95.84"
"1017","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",40,44.24323,-78.46516,0,0,0,0,"2","7.5","100"
"1018","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",48,44.24403,-78.46306,0,0,1,1,"0.5","3.5","98.96"
"1019","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",56,44.24338,-78.4642,0,0,0,0,"1","3.5","98.44"
"1020","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",64,44.24269,-78.46512,0,0,0,0,"0.5","8","98.18"
"1021","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",72,44.24324,-78.4652,0,0,0,0,"2","2","98.96"
"1022","ON","Peterborough","Ken Reid Conservation Area","PT1",2024,"2024-06-11",80,44.2435,-78.464,0,0,1,1,"1","5","97.4"
"1023","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",8,44.16068,-78.36452,0,0,0,0,"3","2.5","100"
"1024","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",16,44.16022,-78.36346,0,0,0,0,"0","8","94.8"
"1025","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",24,44.16093,-78.36245,0,0,0,0,"0.5","3","100"
"1026","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",32,44.16024,-78.36351,0,0,0,0,"0","2","96.88"
"1027","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",40,44.1621,-78.3644,0,0,0,0,"0","5.5","84.92"
"1028","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",48,44.16073,-78.36432,0,0,0,0,"3","1.5","98.96"
"1029","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",56,44.16024,-78.36362,0,0,0,0,"1.5","1.5","97.608"
"1030","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",64,44.16089,-78.36253,0,0,0,0,"4","2.5","95.32"
"1031","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",72,44.16032,-78.36352,0,0,0,0,"1","2","87"
"1032","ON","Peterborough","Windy Ridge Conservation Area","PT2",2024,"2024-06-11",80,44.16204,-78.36439,0,0,0,0,"0","6.5","76.6"
"1033","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",8,44.1857,-78.23041,0,0,0,0,"1","1.5","96.88"
"1034","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",16,44.18591,-78.22861,0,0,0,0,"0","3","96.1"
"1035","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",24,44.18609,-78.22701,0,0,0,0,"0","10","98.44"
"1036","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",32,44.18632,-78.22535,0,0,0,0,"3","3","99.74"
"1037","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",40,44.18645,-78.2238,0,0,0,0,"0","10","81.28"
"1038","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",48,44.18572,-78.23025,0,0,0,1,"0.5","10","80.76"
"1039","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",56,44.18593,-78.2269,0,0,0,0,"0","10","94.28"
"1040","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",64,44.18612,-78.22537,0,0,0,0,"0","1.5","75.3"
"1041","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",72,44.18631,-78.22381,0,0,0,0,"1","10","88.82"
"1042","ON","Peterborough","Jackson Creek Conservation Area","PT3",2024,"2024-06-13",80,44.18646,-78.22381,0,0,0,0,"0.5","1","84.92"
"1043","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",8,44.17931,-78.16148,0,1,0,0,"2","9","100"
"1044","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",16,44.17991,-78.1608,0,0,0,0,"3","8","98.96"
"1045","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",24,44.18021,-78.16011,0,0,2,0,"5","7.5","100"
"1046","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",32,44.17953,-78.26064,0,0,0,0,"6.5","7.5","100"
"1047","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",40,44.17877,-78.16118,0,0,0,0,"5","7","85.44"
"1048","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",48,44.17933,-78.16159,0,1,0,0,"6","7","99.74"
"1049","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",56,44.17989,-78.16079,0,0,0,0,"2.5","6","98.18"
"1050","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",64,44.18027,-78.16012,0,0,0,0,"0.5","2.5","98.44"
"1051","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",72,44.17957,-78.1606,0,0,0,0,"5","4.5","99.74"
"1052","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2024,"2024-06-12",80,44.17874,-78.16116,0,0,0,0,"3","8.5","97.66"
"1053","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",8,44.28581,-78.20617,0,0,0,0,"0.5","10","97.92"
"1054","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",16,44.28695,-78.20581,0,0,0,0,"6","2","99.48"
"1055","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",24,44.28474,-78.20558,0,0,1,0,"2","8.5","100"
"1056","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",32,44.28834,-78.20589,0,0,0,0,"2","8.5","91.16"
"1057","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",40,44.28839,-78.20694,0,0,0,0,"2","3","100"
"1058","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",48,44.28637,-78.20587,0,0,0,0,"0.5","9","99.48"
"1059","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",56,44.28698,-78.20572,0,0,0,0,"4","21.5","98.18"
"1060","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",64,44.28748,-78.20555,0,0,0,0,"0.5","10","99.48"
"1061","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",72,44.28829,-78.2059,0,0,0,0,"1.5","7","99.22"
"1062","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2024,"2024-06-12",80,44.28837,-78.20683,0,0,0,0,"5","2","99.74"
